Rk,TeamName_Clean,AdjEM,AdjO,AdjD,AdjT,Luck,SOS_AdjEM,SOS_OppO,SOS_OppD,NCSOS_AdjEM,Year,TeamID,WTeamID,WScore,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,Luck_x,SOS_AdjEM_x,SOS_OppO_x,SOS_OppD_x,NCSOS_AdjEM_x,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LTeamID,LScore,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,Luck_y,SOS_AdjEM_y,SOS_OppO_y,SOS_OppD_y,NCSOS_AdjEM_y,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
11,maryland,21.12,113.5,92.4,67.0,0.037000000000000005,11.35,107.9,96.6,-0.44,2020,1268.0,1268,75.04166666666667,21.12,113.5,92.40000000000003,67.0,0.037000000000000026,11.349999999999996,107.90000000000005,96.59999999999997,-0.44,25.166666666666668,58.166666666666664,8.0,24.833333333333332,16.708333333333332,22.208333333333332,11.458333333333334,27.625,14.083333333333334,10.666666666666666,4.875,4.666666666666667,14.625,1274.2916666666667,63.041666666666664,9.124166666666667,106.59583333333335,97.45833333333333,67.97083333333335,-0.022333333333333334,7.022083333333334,105.925,98.90416666666665,-0.7604166666666666,23.208333333333332,59.5,7.083333333333333,22.75,9.541666666666666,13.875,9.791666666666666,24.166666666666668,12.25,11.958333333333334,5.041666666666667,2.9166666666666665,19.333333333333332
12,creighton,20.93,118.2,97.3,68.3,0.07200000000000001,10.72,107.9,97.2,2.69,2020,1166.0,1166,82.0,20.930000000000003,118.19999999999999,97.29999999999997,68.29999999999997,0.07200000000000005,10.72,107.90000000000005,97.20000000000003,2.6899999999999995,28.772727272727273,58.95454545454545,11.0,25.954545454545453,13.454545454545455,17.772727272727273,7.909090909090909,27.727272727272727,16.727272727272727,11.272727272727273,6.909090909090909,2.8181818181818183,15.545454545454545,1295.5,68.45454545454545,9.604999999999999,107.14545454545454,97.54545454545455,69.34545454545456,-0.012454545454545458,7.562272727272727,106.39090909090909,98.82727272727274,1.8754545454545453,25.59090909090909,63.54545454545455,7.363636363636363,24.954545454545453,9.909090909090908,14.318181818181818,12.636363636363637,24.681818181818183,12.772727272727273,12.636363636363637,4.863636363636363,2.6363636363636362,17.09090909090909
13,byu,20.68,116.3,95.6,69.5,-0.027999999999999997,6.06,106.0,100.0,7.4,2020,1140.0,1140,81.52173913043478,20.680000000000003,116.30000000000003,95.59999999999997,69.5,-0.028000000000000014,6.060000000000001,106.0,100.0,7.400000000000003,30.26086956521739,59.52173913043478,10.869565217391305,25.0,10.130434782608695,14.652173913043478,6.913043478260869,27.0,18.695652173913043,10.173913043478262,5.826086956521739,2.391304347826087,15.26086956521739,1339.7826086956522,64.82608695652173,3.5234782608695654,104.28695652173913,100.77391304347827,68.07391304347826,-0.0012173913043478247,2.504782608695652,104.03043478260871,101.5391304347826,-0.6208695652173913,24.608695652173914,58.17391304347826,5.6521739130434785,19.304347826086957,9.956521739130435,14.869565217391305,8.521739130434783,24.82608695652174,11.434782608695652,13.0,5.521739130434782,2.739130434782609,15.869565217391305
14,houston,20.39,112.7,92.3,65.7,-0.052000000000000005,6.33,104.2,97.9,2.56,2020,1222.0,1222,74.95652173913044,20.38999999999999,112.7,92.29999999999997,65.70000000000003,-0.052000000000000025,6.33,104.2,97.90000000000003,2.560000000000001,25.91304347826087,59.34782608695652,7.0,19.608695652173914,16.130434782608695,22.434782608695652,14.304347826086957,28.73913043478261,13.782608695652174,11.869565217391305,5.434782608695652,5.304347826086956,19.47826086956522,1337.1739130434783,59.91304347826087,4.196521739130435,102.58260869565216,98.37391304347825,68.88695652173912,-0.020913043478260868,3.0652173913043477,103.28695652173914,100.23478260869564,0.16565217391304357,19.565217391304348,54.73913043478261,6.130434782608695,22.17391304347826,14.652173913043478,21.695652173913043,9.956521739130435,22.26086956521739,10.565217391304348,12.173913043478262,5.130434782608695,1.826086956521739,20.434782608695652
15,florida st.,20.22,111.7,91.5,69.9,0.065,7.96,106.3,98.4,1.22,2020,1199.0,1199,77.64,20.220000000000013,111.69999999999999,91.5,69.90000000000003,0.06499999999999996,7.960000000000001,106.30000000000001,98.40000000000003,1.2199999999999995,27.96,60.48,7.6,21.28,14.12,18.4,11.64,24.8,14.16,13.16,8.72,5.36,16.84,1308.64,65.12,7.1912,106.29199999999999,99.104,67.50399999999999,-0.008320000000000001,5.598800000000001,104.92000000000002,99.33200000000002,-0.7591999999999999,22.6,56.4,7.0,23.0,12.92,17.52,10.6,22.04,9.84,16.56,5.36,2.8,17.24
16,michigan,20.12,113.2,93.0,68.7,-0.048,12.79,110.2,97.4,2.0,2020,1276.0,1276,81.15789473684211,20.12,113.20000000000003,93.0,68.70000000000002,-0.048000000000000015,12.789999999999996,110.20000000000003,97.40000000000003,2.0,29.57894736842105,59.526315789473685,9.0,23.894736842105264,13.0,18.05263157894737,8.631578947368421,29.842105263157894,16.42105263157895,11.789473684210526,5.684210526315789,5.2105263157894735,14.052631578947368,1269.4736842105262,64.52631578947368,7.6763157894736835,107.67368421052633,100.01052631578946,69.01578947368421,-0.02552631578947368,6.971052631578947,105.82631578947368,98.85263157894735,0.7831578947368419,25.263157894736842,64.6842105263158,4.7894736842105265,17.36842105263158,9.210526315789474,13.789473684210526,11.0,23.94736842105263,9.368421052631579,11.842105263157896,5.2105263157894735,2.210526315789474,17.157894736842106
17,oregon,20.0,117.1,97.1,65.0,0.023,8.15,105.6,97.4,4.11,2020,1332.0,1332,78.95833333333333,20.0,117.09999999999995,97.09999999999997,65.0,0.023000000000000007,8.150000000000004,105.59999999999995,97.40000000000003,4.11,28.625,57.791666666666664,9.041666666666666,21.166666666666668,12.666666666666666,17.75,10.458333333333334,24.416666666666668,15.291666666666666,11.958333333333334,7.916666666666667,3.4583333333333335,16.791666666666668,1273.75,65.08333333333333,8.188333333333333,105.27916666666668,97.10000000000002,68.26250000000002,-0.00604166666666667,5.141666666666667,104.92916666666667,99.77499999999998,2.298333333333334,22.833333333333332,57.5,7.666666666666667,23.666666666666668,11.75,16.166666666666668,11.208333333333334,20.291666666666668,11.958333333333334,13.833333333333334,3.9166666666666665,3.375,16.083333333333332
18,villanova,19.98,113.9,94.0,66.2,0.08199999999999999,10.88,108.2,97.3,4.22,2020,1437.0,1437,76.04166666666667,19.980000000000008,113.90000000000005,94.0,66.20000000000003,0.08200000000000002,10.879999999999997,108.19999999999999,97.3,4.22,26.5,57.833333333333336,10.416666666666666,27.541666666666668,12.625,16.166666666666668,8.541666666666666,28.333333333333332,15.541666666666666,11.166666666666666,6.041666666666667,2.6666666666666665,14.5,1279.4583333333333,64.20833333333333,8.923333333333334,106.93333333333332,98.01249999999997,69.27083333333333,0.0006666666666666696,6.524583333333332,105.7375,99.20833333333333,0.2558333333333334,25.125,60.166666666666664,5.5,18.916666666666668,8.458333333333334,12.625,9.416666666666666,24.416666666666668,12.041666666666666,11.791666666666666,5.875,3.0,16.458333333333332
19,arizona,19.6,111.0,91.4,69.3,-0.077,7.72,106.5,98.8,2.41,2020,1112.0,1112,82.76190476190476,19.600000000000005,111.0,91.40000000000003,69.29999999999998,-0.07699999999999999,7.720000000000001,106.5,98.79999999999997,2.4099999999999993,29.238095238095237,60.476190476190474,8.0,20.285714285714285,16.285714285714285,22.523809523809526,10.523809523809524,27.428571428571427,17.238095238095237,11.19047619047619,7.333333333333333,3.9047619047619047,18.476190476190474,1335.1904761904761,62.76190476190476,5.470952380952381,104.92857142857143,99.47142857142858,68.85238095238095,0.008714285714285716,4.226666666666667,104.43333333333332,100.18571428571427,-0.23666666666666653,21.428571428571427,55.857142857142854,6.476190476190476,21.285714285714285,13.428571428571429,18.80952380952381,8.952380952380953,23.428571428571427,10.380952380952381,15.904761904761905,3.7142857142857144,2.238095238095238,19.666666666666668
20,seton hall,19.54,112.3,92.7,69.8,0.006,11.48,108.4,96.9,4.86,2020,1371.0,1371,77.76190476190476,19.540000000000003,112.29999999999998,92.70000000000003,69.79999999999998,0.006000000000000001,11.479999999999997,108.40000000000005,96.90000000000003,4.86,26.904761904761905,57.333333333333336,7.380952380952381,22.0,16.571428571428573,22.952380952380953,10.380952380952381,28.428571428571427,15.476190476190476,13.19047619047619,7.142857142857143,6.571428571428571,17.904761904761905,1297.0,64.52380952380952,8.35095238095238,106.23809523809524,97.90000000000002,68.89523809523811,-0.001809523809523809,6.3495238095238085,105.40952380952379,99.06666666666668,1.4009523809523807,22.761904761904763,60.285714285714285,5.761904761904762,20.38095238095238,13.238095238095237,18.333333333333332,11.666666666666666,23.523809523809526,10.761904761904763,13.904761904761905,6.333333333333333,2.761904761904762,19.19047619047619
21,texas tech,19.28,109.8,90.5,67.3,-0.113,8.74,106.0,97.3,-3.87,2020,1403.0,1403,78.5,19.28,109.79999999999997,90.5,67.29999999999998,-0.113,8.739999999999998,106.0,97.29999999999997,-3.8699999999999997,26.428571428571427,52.5,7.785714285714286,19.428571428571427,17.857142857142858,22.928571428571427,8.357142857142858,25.785714285714285,16.285714285714285,14.214285714285714,8.857142857142858,4.642857142857143,17.142857142857142,1307.142857142857,59.857142857142854,5.835,104.60714285714285,98.75,68.67142857142858,-0.023428571428571427,6.534999999999999,105.04285714285716,98.50714285714287,2.6685714285714286,20.428571428571427,53.357142857142854,5.357142857142857,20.071428571428573,13.642857142857142,19.142857142857142,9.428571428571429,20.214285714285715,8.071428571428571,16.142857142857142,5.857142857142857,2.357142857142857,20.785714285714285
22,wisconsin,18.95,110.8,91.9,63.7,0.031,11.74,108.7,96.9,1.61,2020,1458.0,1458,71.80952380952381,18.949999999999996,110.79999999999998,91.90000000000003,63.700000000000024,0.031000000000000017,11.740000000000004,108.70000000000002,96.90000000000003,1.6099999999999999,24.857142857142858,55.714285714285715,10.095238095238095,25.38095238095238,12.0,15.095238095238095,7.714285714285714,26.80952380952381,13.666666666666666,9.476190476190476,4.9523809523809526,3.7142857142857144,15.428571428571429,1311.904761904762,59.714285714285715,10.271428571428572,107.64285714285714,97.35714285714286,68.77142857142859,-0.028523809523809524,7.178095238095237,106.06190476190477,98.8904761904762,-0.029047619047619058,22.0,55.476190476190474,5.904761904761905,18.476190476190474,9.80952380952381,14.428571428571429,8.380952380952381,24.61904761904762,10.476190476190476,11.428571428571429,4.904761904761905,2.6666666666666665,17.19047619047619
23,iowa,18.65,117.3,98.6,70.2,0.005,12.28,108.6,96.3,2.4,2020,1234.0,1234,79.05,18.649999999999995,117.3,98.59999999999997,70.20000000000002,0.005000000000000001,12.28,108.59999999999995,96.29999999999997,2.3999999999999995,27.5,59.55,8.5,22.45,15.55,21.1,11.15,28.3,18.9,11.5,6.45,4.35,14.35,1291.55,64.45,8.7075,107.21000000000001,98.49000000000002,68.10500000000002,-0.04395,7.369999999999999,106.17500000000003,98.81000000000003,0.9800000000000001,24.25,61.9,6.7,24.25,9.25,12.9,10.8,24.15,13.8,12.65,5.5,3.3,19.25
24,purdue,18.57,109.3,90.8,64.6,-0.10400000000000001,12.19,108.4,96.3,2.78,2020,1345.0,1345,75.125,18.569999999999997,109.29999999999997,90.79999999999997,64.60000000000001,-0.10400000000000004,12.19,108.40000000000003,96.29999999999997,2.7800000000000007,27.5,58.6875,8.875,23.25,11.25,16.3125,11.8125,25.0,16.875,10.8125,7.5625,3.75,15.5,1297.9375,55.25,6.809999999999999,106.1,99.28125,68.14375,-0.019124999999999996,6.330625000000001,105.61249999999998,99.27499999999999,0.1475,19.8125,53.625,5.9375,22.5625,9.6875,14.0,9.3125,20.6875,10.9375,15.1875,4.625,3.5625,17.3125
25,butler,18.39,112.6,94.2,63.7,0.032,10.22,107.6,97.4,1.07,2020,1139.0,1139,71.14285714285714,18.389999999999993,112.59999999999995,94.20000000000003,63.700000000000024,0.032000000000000015,10.22,107.59999999999995,97.40000000000003,1.07,25.80952380952381,53.523809523809526,7.380952380952381,19.61904761904762,12.142857142857142,16.952380952380953,8.619047619047619,26.61904761904762,13.19047619047619,11.238095238095237,5.0476190476190474,2.7142857142857144,16.238095238095237,1320.5714285714287,58.80952380952381,8.153333333333332,106.37142857142855,98.23333333333333,68.37619047619047,-0.029190476190476194,6.02952380952381,105.5,99.47142857142858,1.0395238095238095,21.238095238095237,54.80952380952381,6.0476190476190474,20.238095238095237,10.285714285714286,15.0,8.523809523809524,20.666666666666668,10.142857142857142,11.904761904761905,5.809523809523809,2.8095238095238093,17.428571428571427
26,penn st.,17.91,110.3,92.4,70.9,0.013999999999999999,10.72,108.1,97.4,-4.2,2020,1336.0,1336,79.7,17.910000000000004,110.29999999999998,92.40000000000003,70.9,0.014000000000000007,10.72,108.09999999999995,97.40000000000003,-4.200000000000001,28.65,63.25,8.45,24.45,13.95,20.35,11.55,29.25,15.65,11.65,8.35,4.6,16.65,1286.25,65.85,8.9015,107.72999999999999,98.825,68.5,-0.0417,7.480500000000001,106.13499999999999,98.655,0.8065,24.05,60.65,6.35,20.3,11.4,17.35,10.35,26.1,11.8,14.3,5.6,2.9,18.4
27,minnesota,17.83,112.1,94.2,66.8,-0.13,12.38,108.6,96.2,2.88,2020,1278.0,1278,80.4,17.82999999999999,112.09999999999997,94.20000000000003,66.79999999999998,-0.12999999999999995,12.379999999999997,108.59999999999997,96.20000000000003,2.8800000000000003,28.866666666666667,60.0,9.8,24.4,12.866666666666667,17.266666666666666,10.6,30.266666666666666,18.333333333333332,11.066666666666666,5.266666666666667,4.6,14.4,1285.5333333333333,61.733333333333334,7.661333333333333,106.10000000000001,98.42666666666666,68.34,-0.022399999999999996,8.106666666666666,106.48666666666666,98.36666666666666,-0.12133333333333349,23.466666666666665,60.2,5.266666666666667,19.6,9.533333333333333,13.466666666666667,9.133333333333333,22.6,11.466666666666667,11.466666666666667,4.933333333333334,2.7333333333333334,16.133333333333333
28,rutgers,17.72,107.9,90.2,67.4,-0.042,9.88,107.4,97.5,-4.44,2020,1353.0,1353,72.47368421052632,17.720000000000002,107.90000000000005,90.20000000000003,67.4,-0.04200000000000001,9.879999999999999,107.40000000000005,97.5,-4.4399999999999995,27.210526315789473,57.73684210526316,5.421052631578948,16.63157894736842,12.631578947368421,19.526315789473685,11.473684210526315,29.894736842105264,13.68421052631579,12.68421052631579,6.894736842105263,5.578947368421052,15.157894736842104,1295.578947368421,59.21052631578947,7.234736842105264,105.58421052631579,98.34210526315789,68.0,-0.015894736842105267,5.981578947368421,105.36842105263158,99.3894736842105,-0.04210526315789475,21.526315789473685,59.421052631578945,7.315789473684211,25.157894736842106,8.842105263157896,12.947368421052632,10.157894736842104,22.842105263157894,11.210526315789474,13.421052631578947,5.684210526315789,3.6842105263157894,18.57894736842105
29,kentucky,17.6,112.7,95.1,67.7,0.018000000000000002,6.37,105.9,99.6,-0.87,2020,1246.0,1246,75.8,17.60000000000001,112.69999999999999,95.09999999999997,67.70000000000003,0.018000000000000013,6.370000000000002,105.90000000000005,99.59999999999997,-0.87,26.2,55.48,5.08,14.28,18.32,22.76,9.72,28.28,14.04,12.4,5.24,5.16,17.24,1272.88,64.2,7.103199999999999,106.37200000000001,99.26399999999998,68.44000000000001,-0.020720000000000006,4.676799999999999,104.99200000000005,100.31200000000001,0.3739999999999999,22.96,59.84,6.8,22.92,11.48,17.0,10.52,21.0,10.36,11.84,5.16,3.32,19.56
30,illinois,17.23,110.9,93.7,66.0,0.022000000000000002,10.38,107.7,97.3,-5.83,2020,1228.0,1228,74.2,17.23,110.90000000000005,93.70000000000003,66.0,0.022000000000000006,10.379999999999999,107.70000000000002,97.29999999999997,-5.829999999999999,27.3,59.3,5.5,17.0,14.1,19.4,12.75,28.3,14.0,11.3,4.25,3.05,15.1,1290.85,61.5,6.945,105.73500000000001,98.785,68.49000000000002,-0.0247,6.13,105.61499999999998,99.48,0.5964999999999999,23.45,59.7,5.75,18.7,8.85,12.45,9.05,21.7,10.0,10.45,4.8,3.0,18.1
31,marquette,17.19,114.0,96.9,70.7,-0.046,10.78,107.6,96.9,2.13,2020,1266.0,1266,81.83333333333333,17.19,114.0,96.90000000000003,70.70000000000002,-0.04600000000000001,10.78,107.59999999999997,96.90000000000003,2.13,25.88888888888889,57.333333333333336,10.0,25.444444444444443,20.055555555555557,26.77777777777778,10.38888888888889,30.833333333333332,14.88888888888889,13.38888888888889,5.722222222222222,5.111111111111111,18.61111111111111,1286.888888888889,65.72222222222223,6.770555555555556,105.19999999999999,98.43888888888893,68.15,-0.013277777777777784,4.4622222222222225,104.76111111111109,100.29444444444447,0.9788888888888887,23.944444444444443,62.388888888888886,6.111111111111111,20.61111111111111,11.722222222222221,19.166666666666668,10.88888888888889,23.444444444444443,12.222222222222221,12.11111111111111,6.444444444444445,3.0,21.444444444444443
32,florida,16.79,112.5,95.7,64.9,-0.047,8.82,107.8,98.9,6.92,2020,1196.0,1196,77.21052631578948,16.79,112.5,95.70000000000003,64.9,-0.047000000000000014,8.819999999999997,107.79999999999997,98.90000000000003,6.920000000000001,27.736842105263158,57.421052631578945,7.631578947368421,20.210526315789473,14.105263157894736,20.05263157894737,10.368421052631579,27.0,12.631578947368421,11.473684210526315,6.157894736842105,4.105263157894737,17.36842105263158,1297.421052631579,62.578947368421055,5.902631578947368,106.42631578947369,100.51052631578948,69.83684210526316,-0.002631578947368421,5.437894736842105,105.44736842105264,100.01578947368421,0.8415789473684212,21.57894736842105,55.31578947368421,6.0,21.0,13.421052631578947,19.31578947368421,9.631578947368421,21.894736842105264,9.105263157894736,13.947368421052632,5.315789473684211,2.210526315789474,18.894736842105264
33,auburn,15.91,111.4,95.5,69.2,0.10300000000000001,6.7,107.0,100.3,1.38,2020,1120.0,1120,81.56,15.910000000000007,111.40000000000005,95.5,69.20000000000003,0.10300000000000004,6.699999999999999,107.0,100.3,1.3799999999999994,27.4,60.76,8.68,26.64,18.08,26.72,13.88,27.88,13.44,12.76,6.72,5.08,18.68,1269.64,69.16,7.200000000000001,107.35600000000001,100.152,68.936,-0.00576,3.8547999999999996,104.596,100.752,0.4304,24.36,60.44,7.16,22.2,13.28,18.76,10.8,23.8,11.08,13.8,6.84,3.08,21.4
34,indiana,15.73,108.5,92.7,67.9,0.016,10.71,108.3,97.6,-0.6,2020,1231.0,1231,78.35,15.73,108.5,92.70000000000003,67.9,0.016000000000000007,10.710000000000004,108.29999999999998,97.59999999999997,-0.5999999999999999,27.4,57.55,5.65,16.9,17.9,26.5,11.7,28.2,14.35,13.0,6.9,4.9,17.0,1312.8,64.5,7.463499999999999,107.41,99.925,69.29,-0.0371,5.886999999999999,105.32499999999997,99.43,-1.2399999999999998,22.65,56.85,6.8,22.5,12.4,18.45,8.4,22.8,11.65,14.4,6.35,3.0,20.9
