Rk,TeamName_Clean,AdjEM,AdjO,AdjD,AdjT,Luck,SOS_AdjEM,SOS_OppO,SOS_OppD,NCSOS_AdjEM,Year,TeamID,WTeamID,WScore,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,Luck_x,SOS_AdjEM_x,SOS_OppO_x,SOS_OppD_x,NCSOS_AdjEM_x,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LTeamID,LScore,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,Luck_y,SOS_AdjEM_y,SOS_OppO_y,SOS_OppD_y,NCSOS_AdjEM_y,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
11,texas tech,22.59,113.3,90.8,66.7,-0.006999999999999999,10.31,110.7,100.4,-5.24,2018,1403.0,1403,78.83333333333333,22.58999999999999,113.30000000000001,90.79999999999997,66.70000000000003,-0.007000000000000004,10.31,110.69999999999999,100.40000000000003,-5.239999999999998,27.125,55.958333333333336,7.125,18.25,17.458333333333332,24.625,10.25,25.583333333333332,15.083333333333334,12.375,8.375,4.291666666666667,18.0,1302.875,61.333333333333336,6.90125,108.51666666666665,101.61666666666666,68.87083333333334,-0.005541666666666667,5.50375,107.97916666666669,102.46249999999998,-0.6958333333333334,20.583333333333332,53.958333333333336,6.25,21.291666666666668,13.916666666666666,20.125,9.875,21.333333333333332,9.375,16.541666666666668,5.916666666666667,2.75,22.333333333333332
12,west virginia,22.44,119.4,96.9,69.2,-0.014,10.59,109.9,99.3,-4.72,2018,1452.0,1452,82.33333333333333,22.44,119.40000000000005,96.90000000000003,69.20000000000003,-0.014000000000000007,10.590000000000002,109.90000000000005,99.3,-4.72,28.291666666666668,63.375,8.791666666666666,24.291666666666668,16.958333333333332,22.25,13.875,25.625,15.916666666666666,11.291666666666666,9.166666666666666,5.708333333333333,20.958333333333332,1281.0,63.5,6.547083333333333,106.75833333333334,100.21666666666668,67.45416666666667,-0.013458333333333336,5.357916666666665,108.14999999999998,102.77916666666665,-1.7954166666666669,20.541666666666668,52.25,6.833333333333333,19.833333333333332,15.583333333333334,22.791666666666668,10.25,23.541666666666668,10.791666666666666,18.0,5.458333333333333,3.8333333333333335,19.791666666666668
13,tennessee,22.27,114.6,92.4,66.0,0.019,11.01,111.2,100.2,7.1,2018,1397.0,1397,75.36,22.269999999999996,114.59999999999995,92.40000000000003,66.0,0.019000000000000006,11.009999999999998,111.19999999999999,100.2,7.099999999999997,25.64,56.0,8.0,19.76,16.08,21.04,10.84,25.68,16.84,12.12,6.64,4.72,18.6,1289.64,62.08,9.4256,110.64399999999999,101.23600000000002,68.03199999999998,-0.011680000000000001,6.752000000000001,108.46399999999998,101.696,-0.4288,21.24,54.4,6.36,20.44,13.24,19.2,10.88,22.36,10.36,14.36,5.44,2.92,19.68
14,clemson,21.65,114.2,92.6,66.1,-0.009000000000000001,10.22,110.6,100.4,-1.91,2018,1155.0,1155,77.27272727272727,21.64999999999999,114.19999999999999,92.59999999999997,66.09999999999998,-0.009000000000000006,10.22,110.59999999999995,100.40000000000003,-1.9099999999999993,26.272727272727273,56.63636363636363,8.727272727272727,22.09090909090909,16.0,20.681818181818183,9.045454545454545,26.90909090909091,14.045454545454545,10.681818181818182,6.136363636363637,5.090909090909091,15.545454545454545,1295.8181818181818,64.63636363636364,6.256818181818182,108.79545454545455,102.53636363636365,68.96363636363638,-0.0003636363636363611,4.949545454545454,107.50454545454544,102.55454545454546,-0.48636363636363633,23.818181818181817,57.77272727272727,7.409090909090909,21.227272727272727,9.590909090909092,14.136363636363637,9.545454545454545,23.545454545454547,10.909090909090908,12.954545454545455,4.590909090909091,3.227272727272727,18.318181818181817
15,xavier,21.51,120.1,98.6,70.5,0.091,9.35,109.9,100.6,1.84,2018,1462.0,1462,85.96428571428571,21.509999999999994,120.09999999999994,98.59999999999995,70.5,0.09100000000000004,9.349999999999996,109.90000000000006,100.59999999999995,1.8400000000000014,29.25,58.57142857142857,8.25,21.607142857142858,19.214285714285715,24.321428571428573,9.607142857142858,29.214285714285715,17.178571428571427,12.357142857142858,6.214285714285714,3.1785714285714284,16.607142857142858,1254.392857142857,72.0,9.362142857142857,109.45357142857142,100.10357142857141,68.78928571428573,-0.014428571428571428,6.129642857142857,108.76428571428572,102.64285714285715,-1.747142857142857,26.321428571428573,63.285714285714285,8.285714285714286,25.75,11.071428571428571,15.107142857142858,9.142857142857142,22.142857142857142,13.821428571428571,12.035714285714286,6.428571428571429,3.607142857142857,21.392857142857142
16,ohio st.,21.16,116.0,94.9,67.0,0.02,8.75,109.8,101.1,0.26,2018,1326.0,1326,79.125,21.16000000000001,116.0,94.90000000000003,67.0,0.020000000000000007,8.75,109.80000000000001,101.09999999999997,0.25999999999999984,29.25,58.333333333333336,7.041666666666667,19.833333333333332,13.583333333333334,18.458333333333332,9.958333333333334,28.25,15.583333333333334,11.166666666666666,6.333333333333333,4.125,16.916666666666668,1300.2083333333333,63.0,6.663333333333334,108.62916666666665,101.97916666666667,67.95,-0.007041666666666662,4.160416666666666,107.32499999999997,103.17083333333333,-1.4008333333333336,22.666666666666668,57.5,7.208333333333333,22.875,10.458333333333334,15.083333333333334,9.083333333333334,21.416666666666668,11.541666666666666,12.5,4.875,2.3333333333333335,17.458333333333332
17,kentucky,20.44,115.8,95.4,68.8,-0.008,10.91,110.8,99.8,4.67,2018,1246.0,1246,80.1304347826087,20.44,115.80000000000003,95.40000000000003,68.79999999999997,-0.008000000000000005,10.909999999999998,110.8,99.79999999999998,4.670000000000001,27.608695652173914,57.21739130434783,6.086956521739131,14.826086956521738,18.82608695652174,26.304347826086957,12.26086956521739,26.91304347826087,14.173913043478262,12.217391304347826,5.826086956521739,5.043478260869565,17.782608695652176,1298.1304347826087,68.69565217391305,10.738260869565218,110.79565217391303,100.04782608695652,67.76521739130436,-0.01639130434782609,6.297826086956522,108.36521739130433,102.05217391304348,0.42260869565217396,24.565217391304348,61.26086956521739,7.695652173913044,26.08695652173913,11.869565217391305,17.565217391304348,12.08695652173913,20.608695652173914,12.608695652173912,11.91304347826087,4.739130434782608,3.652173913043478,21.130434782608695
18,houston,20.24,114.6,94.4,68.4,-0.015,3.9,106.6,102.7,-3.08,2018,1222.0,1222,78.96153846153847,20.240000000000006,114.59999999999994,94.40000000000003,68.40000000000003,-0.01500000000000001,3.9000000000000012,106.59999999999994,102.69999999999997,-3.0799999999999987,28.03846153846154,58.07692307692308,8.73076923076923,21.53846153846154,14.153846153846153,19.53846153846154,11.346153846153847,28.076923076923077,15.192307692307692,12.346153846153847,6.538461538461538,3.230769230769231,20.384615384615383,1324.3846153846155,61.11538461538461,1.8900000000000006,105.31538461538463,103.43076923076924,67.13076923076922,0.0022307692307692306,1.3761538461538463,105.42307692307692,104.0423076923077,-0.9588461538461537,20.23076923076923,53.76923076923077,6.115384615384615,20.153846153846153,14.538461538461538,20.884615384615383,9.076923076923077,21.307692307692307,10.423076923076923,13.73076923076923,5.230769230769231,2.1923076923076925,18.692307692307693
19,penn st.,19.18,114.3,95.1,67.3,-0.05,7.6,109.7,102.1,-6.36,2018,1336.0,1336,77.0,19.180000000000003,114.30000000000001,95.09999999999997,67.29999999999998,-0.05000000000000001,7.599999999999997,109.70000000000002,102.09999999999998,-6.36,27.904761904761905,58.23809523809524,7.9523809523809526,19.428571428571427,13.238095238095237,19.238095238095237,11.095238095238095,26.142857142857142,14.619047619047619,12.714285714285714,7.619047619047619,4.9523809523809526,15.80952380952381,1256.8095238095239,60.23809523809524,3.2714285714285714,107.22380952380952,103.97142857142858,67.33809523809525,-0.024809523809523816,3.2333333333333334,106.5809523809524,103.36666666666663,-1.849047619047619,21.952380952380953,55.23809523809524,5.857142857142857,18.61904761904762,10.476190476190476,14.857142857142858,9.19047619047619,21.476190476190474,10.333333333333334,15.095238095238095,5.904761904761905,3.4761904761904763,17.761904761904763
20,butler,19.05,116.2,97.2,67.6,-0.047,11.21,112.0,100.8,0.11,2018,1139.0,1139,83.7,19.050000000000004,116.2,97.20000000000003,67.6,-0.047000000000000014,11.210000000000004,112.0,100.79999999999997,0.11000000000000003,30.85,60.2,8.4,22.4,13.6,18.1,8.6,26.75,15.35,11.45,7.05,3.25,17.4,1312.95,66.95,6.642,109.005,102.37999999999998,68.75999999999999,-0.015400000000000002,4.906000000000001,108.13000000000002,103.24000000000001,-0.6294999999999998,23.45,56.65,7.75,21.8,12.3,17.35,8.5,22.05,11.3,14.85,4.8,2.55,17.85
21,wichita st.,19.03,121.0,101.9,68.6,-0.026,5.13,107.3,102.2,1.55,2018,1455.0,1455,86.24,19.02999999999999,121.0,101.90000000000003,68.59999999999997,-0.026000000000000013,5.129999999999999,107.30000000000001,102.2,1.55,30.04,60.92,9.72,23.76,16.44,22.24,12.24,28.68,19.16,11.44,5.08,4.32,17.56,1283.88,69.96,3.6792000000000007,106.50000000000001,102.82800000000003,68.03199999999998,0.02076,2.24,106.20400000000001,103.95200000000001,-1.4452,23.88,58.12,8.68,23.88,13.52,18.68,8.4,21.64,10.84,12.52,5.6,3.24,20.72
22,florida,18.96,114.5,95.5,67.1,-0.059,10.74,110.2,99.5,4.57,2018,1196.0,1196,81.8,18.959999999999997,114.5,95.5,67.1,-0.05899999999999996,10.740000000000002,110.20000000000002,99.5,4.5699999999999985,27.85,60.2,10.05,24.55,16.05,21.7,10.15,25.9,14.6,9.75,7.4,5.5,16.5,1252.1,66.8,8.972999999999999,109.525,100.55500000000002,68.505,-0.0024,5.656999999999999,108.14500000000001,102.47,1.35,24.25,58.4,6.85,20.05,11.45,16.3,10.7,25.05,10.9,14.9,4.3,2.7,18.95
23,auburn,18.69,115.4,96.7,72.6,0.034,7.52,108.8,101.3,-1.86,2018,1120.0,1120,86.28,18.69,115.40000000000005,96.7,72.59999999999997,0.03400000000000002,7.520000000000001,108.80000000000001,101.3,-1.8599999999999997,28.16,61.84,10.4,26.44,19.56,24.88,11.96,26.64,15.32,12.08,8.0,5.88,19.6,1264.04,70.92,6.654000000000001,108.78399999999999,102.132,67.93200000000002,0.0032000000000000006,4.508,107.39200000000002,102.86399999999999,0.9907999999999998,23.6,57.92,7.68,22.96,16.04,21.64,10.48,23.6,12.04,15.72,6.04,2.92,20.64
24,tcu,18.47,119.7,101.2,68.6,-0.067,9.67,110.7,101.0,-0.82,2018,1395.0,1395,85.95,18.470000000000006,119.7,101.20000000000003,68.6,-0.06699999999999998,9.669999999999996,110.70000000000002,101.0,-0.8200000000000001,30.95,58.55,8.55,20.3,15.5,21.7,10.25,26.2,19.6,12.8,6.8,3.8,15.6,1318.65,72.15,8.098000000000003,110.33999999999999,102.22999999999999,68.62000000000002,-0.00075,4.428999999999999,107.58500000000001,103.15000000000002,-0.2705000000000001,26.45,59.9,7.2,21.2,12.05,16.6,8.9,20.05,15.8,12.75,6.2,3.3,18.9
25,nevada,18.39,120.2,101.8,69.4,-0.026,5.13,107.0,101.8,3.61,2018,1305.0,1305,84.33333333333333,18.38999999999999,120.19999999999995,101.80000000000001,69.40000000000003,-0.026000000000000016,5.129999999999999,107.0,101.80000000000001,3.61,28.62962962962963,59.666666666666664,10.148148148148149,24.40740740740741,16.925925925925927,22.703703703703702,9.592592592592593,27.14814814814815,17.333333333333332,9.62962962962963,6.111111111111111,4.333333333333333,16.48148148148148,1298.7407407407406,69.88888888888889,2.8188888888888894,106.05185185185185,103.24074074074075,67.8259259259259,0.007962962962962962,1.421851851851852,105.84074074074071,104.43333333333332,-0.6507407407407407,25.333333333333332,60.925925925925924,7.37037037037037,24.333333333333332,11.851851851851851,16.85185185185185,11.222222222222221,24.40740740740741,12.962962962962964,12.962962962962964,4.333333333333333,2.6666666666666665,19.703703703703702
26,seton hall,18.04,116.9,98.8,69.5,-0.028,10.12,110.5,100.4,-0.0,2018,1371.0,1371,82.14285714285714,18.040000000000003,116.90000000000005,98.79999999999997,69.5,-0.028000000000000014,10.120000000000001,110.5,100.40000000000002,0.0,29.142857142857142,59.904761904761905,7.285714285714286,19.476190476190474,16.571428571428573,23.761904761904763,12.571428571428571,26.19047619047619,16.285714285714285,12.904761904761905,7.142857142857143,3.5714285714285716,17.333333333333332,1290.952380952381,69.23809523809524,7.154761904761905,107.41904761904763,100.27619047619046,68.19999999999999,-0.021190476190476187,5.18952380952381,108.41428571428571,103.23809523809524,-1.5504761904761906,25.571428571428573,60.0,6.714285714285714,21.80952380952381,11.380952380952381,15.904761904761905,10.523809523809524,22.047619047619047,11.952380952380953,14.19047619047619,5.857142857142857,3.4285714285714284,20.523809523809526
27,florida st.,17.77,114.3,96.5,71.2,-0.029,9.27,109.6,100.3,-6.91,2018,1199.0,1199,87.45,17.77,114.3,96.5,71.20000000000002,-0.029000000000000015,9.270000000000001,109.59999999999995,100.29999999999997,-6.909999999999998,31.35,61.7,8.55,23.0,16.2,23.55,10.85,27.35,16.8,13.0,7.55,5.2,17.75,1260.8,71.75,3.310000000000001,106.03500000000001,102.73500000000001,67.83000000000001,0.0011500000000000017,4.4365000000000006,107.32999999999997,102.89500000000001,-2.0835,25.1,62.5,8.3,23.8,13.25,18.15,11.6,22.55,11.75,15.95,6.0,2.05,19.5
28,arizona,17.7,118.0,100.4,67.1,0.036000000000000004,5.96,108.5,102.5,2.51,2018,1112.0,1112,82.0,17.699999999999992,118.0,100.40000000000003,67.09999999999997,0.036000000000000025,5.959999999999999,108.5,102.5,2.5099999999999985,29.03846153846154,56.23076923076923,7.384615384615385,18.346153846153847,16.53846153846154,21.53846153846154,9.5,27.46153846153846,15.692307692307692,12.307692307692308,5.038461538461538,4.576923076923077,17.192307692307693,1302.6538461538462,68.38461538461539,5.9834615384615395,108.30384615384612,102.32307692307694,68.65,-0.0008846153846153843,4.5684615384615395,107.87307692307692,103.2923076923077,0.06153846153846154,24.192307692307693,57.42307692307692,6.846153846153846,20.46153846153846,13.153846153846153,18.03846153846154,8.23076923076923,19.5,12.038461538461538,11.923076923076923,6.115384615384615,2.4615384615384617,19.76923076923077
29,texas a&m,16.96,111.3,94.4,69.5,0.014,11.69,111.8,100.1,5.12,2018,1401.0,1401,79.73684210526316,16.96,111.29999999999997,94.40000000000003,69.5,0.014000000000000007,11.69,111.79999999999997,100.09999999999997,5.120000000000001,29.42105263157895,61.473684210526315,7.2105263157894735,19.94736842105263,13.68421052631579,20.105263157894736,12.68421052631579,30.68421052631579,17.63157894736842,13.105263157894736,6.052631578947368,6.0,16.42105263157895,1292.1052631578948,65.84210526315789,9.370526315789473,110.96315789473682,101.58947368421055,69.26842105263158,-0.0050526315789473685,5.2826315789473695,107.76842105263158,102.47368421052632,1.5115789473684211,23.789473684210527,63.26315789473684,7.2105263157894735,24.57894736842105,11.052631578947368,17.36842105263158,12.31578947368421,23.31578947368421,13.473684210526315,12.0,5.7368421052631575,4.2105263157894735,18.05263157894737
30,creighton,16.91,115.5,98.6,70.8,-0.028,9.4,110.8,101.4,-4.2,2018,1166.0,1166,89.6842105263158,16.910000000000004,115.5,98.59999999999997,70.79999999999998,-0.028000000000000014,9.400000000000002,110.79999999999997,101.40000000000003,-4.200000000000001,32.26315789473684,61.578947368421055,11.421052631578947,28.0,13.736842105263158,18.105263157894736,6.7368421052631575,31.894736842105264,19.31578947368421,11.736842105263158,5.473684210526316,2.789473684210526,15.263157894736842,1302.0,71.57894736842105,5.746315789473685,108.3157894736842,102.56842105263158,69.11052631578947,-0.01894736842105263,5.390526315789473,108.11052631578947,102.7421052631579,-1.0605263157894733,26.842105263157894,65.10526315789474,7.2105263157894735,24.57894736842105,10.68421052631579,14.894736842105264,8.68421052631579,24.894736842105264,14.31578947368421,11.421052631578947,6.473684210526316,3.0,17.63157894736842
31,loyola chicago,16.39,111.4,95.0,65.5,0.077,2.48,104.8,102.3,-5.47,2018,1260.0,1260,74.16,16.38999999999999,111.40000000000005,95.0,65.5,0.07699999999999997,2.4799999999999986,104.80000000000001,102.3,-5.47,26.84,51.28,7.72,18.84,12.76,17.44,6.28,26.04,15.96,12.2,6.96,2.16,13.76,1281.04,60.8,1.1120000000000003,103.99599999999998,102.88400000000003,67.52800000000002,0.012400000000000001,1.582,105.148,103.57999999999998,0.8363999999999998,22.2,55.32,6.36,20.64,10.04,14.04,9.32,20.8,11.44,13.12,6.52,2.52,17.12
32,saint mary's,16.13,119.4,103.2,63.5,0.006,-2.12,103.8,105.9,-4.28,2018,1388.0,1388,77.5925925925926,16.13,119.40000000000006,103.19999999999997,63.5,0.006000000000000002,-2.119999999999999,103.80000000000003,105.90000000000006,-4.28,27.74074074074074,53.25925925925926,7.888888888888889,19.11111111111111,14.222222222222221,18.14814814814815,7.555555555555555,26.185185185185187,16.074074074074073,9.925925925925926,4.777777777777778,2.6666666666666665,15.148148148148149,1293.4444444444443,61.48148148148148,-1.7866666666666668,103.94444444444441,105.73333333333332,67.17037037037036,0.0017777777777777785,0.26148148148148154,105.57037037037038,105.32222222222221,-0.09999999999999996,23.22222222222222,55.111111111111114,5.2592592592592595,16.814814814814813,9.777777777777779,13.703703703703704,7.62962962962963,19.703703703703702,11.481481481481481,10.148148148148149,5.592592592592593,2.7777777777777777,17.074074074074073
33,virginia tech,16.03,115.3,99.3,68.7,-0.018000000000000002,7.91,109.2,101.3,-9.76,2018,1439.0,1439,84.85,16.029999999999994,115.3,99.29999999999997,68.70000000000002,-0.01800000000000001,7.909999999999998,109.20000000000002,101.29999999999997,-9.759999999999998,29.6,57.15,9.05,22.65,16.6,22.6,7.25,27.65,18.0,11.75,6.2,2.7,14.95,1281.5,69.1,4.3740000000000006,108.25,103.88499999999999,68.58000000000001,-0.007549999999999999,4.3525,107.13999999999999,102.785,-0.08150000000000013,25.05,62.15,8.4,26.95,10.6,15.65,11.0,22.85,13.2,13.45,5.05,3.55,18.5
34,baylor,16.02,111.5,95.5,66.7,-0.079,10.02,110.9,100.9,-3.78,2018,1124.0,1124,80.875,16.020000000000003,111.5,95.5,66.70000000000002,-0.07899999999999999,10.02,110.90000000000003,100.90000000000002,-3.7800000000000007,29.9375,58.5,7.125,18.0625,13.875,18.9375,11.125,29.125,16.9375,13.8125,5.5625,4.625,15.8125,1316.1875,63.875,5.488125,108.02499999999999,102.55,69.46875,0.0018125000000000007,3.9537500000000003,107.05000000000001,103.0875,2.3368749999999987,23.875,63.3125,6.625,24.0,9.5,13.5625,12.125,19.0625,13.375,11.8125,5.3125,4.0625,17.625
