Rk,TeamName_Clean,AdjEM,AdjO,AdjD,AdjT,Luck,SOS_AdjEM,SOS_OppO,SOS_OppD,NCSOS_AdjEM,Year,TeamID,WTeamID,WScore,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,Luck_x,SOS_AdjEM_x,SOS_OppO_x,SOS_OppD_x,NCSOS_AdjEM_x,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LTeamID,LScore,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,Luck_y,SOS_AdjEM_y,SOS_OppO_y,SOS_OppD_y,NCSOS_AdjEM_y,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
11,smu,24.73,119.8,95.0,63.5,0.003,3.25,105.3,102.1,-0.92,2017,1374.0,1374,76.96551724137932,24.73000000000001,119.80000000000005,95.0,63.5,0.0030000000000000014,3.25,105.30000000000004,102.09999999999995,-0.9200000000000007,26.82758620689655,55.03448275862069,8.586206896551724,20.620689655172413,14.724137931034482,20.862068965517242,11.758620689655173,26.655172413793103,17.20689655172414,10.586206896551724,5.931034482758621,3.4482758620689653,14.275862068965518,1284.344827586207,58.62068965517241,2.883448275862069,104.73103448275862,101.86551724137932,66.93793103448277,-0.005931034482758621,2.1862068965517243,105.43793103448276,103.24827586206892,-0.9779310344827588,20.724137931034484,55.48275862068966,7.724137931034483,25.06896551724138,9.448275862068966,13.448275862068966,10.0,19.310344827586206,11.517241379310345,12.10344827586207,4.793103448275862,2.7586206896551726,18.551724137931036
12,virginia,24.29,112.2,88.0,59.2,-0.03,11.68,111.5,99.8,2.29,2017,1438.0,1438,69.85714285714286,24.290000000000006,112.20000000000002,88.0,59.200000000000024,-0.030000000000000016,11.680000000000003,111.5,99.79999999999997,2.2899999999999996,25.571428571428573,53.04761904761905,7.523809523809524,17.571428571428573,11.19047619047619,15.19047619047619,9.19047619047619,25.0,15.19047619047619,9.238095238095237,6.380952380952381,4.285714285714286,15.333333333333334,1294.904761904762,51.04761904761905,9.408571428571427,109.72380952380954,100.31904761904764,68.04761904761907,0.015380952380952384,5.9523809523809526,108.1952380952381,102.23333333333333,-1.7338095238095237,17.904761904761905,48.23809523809524,5.428571428571429,19.095238095238095,9.80952380952381,14.380952380952381,7.904761904761905,20.38095238095238,9.047619047619047,13.428571428571429,4.904761904761905,2.619047619047619,15.095238095238095
13,baylor,24.23,117.1,92.9,63.7,0.023,13.08,111.7,98.6,1.67,2017,1124.0,1124,73.08333333333333,24.230000000000008,117.09999999999995,92.90000000000003,63.700000000000024,0.023000000000000007,13.080000000000004,111.69999999999999,98.59999999999997,1.6700000000000008,25.875,54.375,6.5,18.416666666666668,14.833333333333334,20.416666666666668,12.083333333333334,26.041666666666668,15.708333333333334,12.833333333333334,5.291666666666667,5.416666666666667,16.666666666666668,1341.25,60.125,11.274999999999999,110.62083333333334,99.35000000000001,68.09583333333332,-0.014874999999999994,6.770833333333333,108.40833333333332,101.63749999999999,0.994583333333333,21.583333333333332,57.166666666666664,5.791666666666667,19.875,11.166666666666666,15.041666666666666,10.916666666666666,19.0,12.458333333333334,11.208333333333334,4.958333333333333,3.0833333333333335,19.333333333333332
14,duke,24.17,121.0,96.8,68.3,0.014,11.43,111.0,99.6,0.03,2017,1181.0,1181,83.03703703703704,24.17,121.0,96.80000000000001,68.29999999999997,0.014000000000000009,11.430000000000005,111.0,99.59999999999997,0.03000000000000002,28.59259259259259,57.96296296296296,8.62962962962963,22.0,17.22222222222222,22.296296296296298,10.0,26.59259259259259,13.74074074074074,10.88888888888889,6.111111111111111,4.555555555555555,17.703703703703702,1288.962962962963,66.85185185185185,10.459629629629628,110.08888888888889,99.65555555555557,68.07407407407408,-0.0030370370370370364,6.572592592592592,108.62592592592593,102.04814814814817,0.04592592592592592,24.814814814814813,60.0,4.962962962962963,17.74074074074074,12.25925925925926,17.40740740740741,10.851851851851851,22.11111111111111,11.62962962962963,12.37037037037037,4.555555555555555,2.3333333333333335,20.037037037037038
15,saint mary's,23.67,118.7,95.0,60.2,0.03,0.41,104.3,103.9,-4.13,2017,1388.0,1388,74.44444444444444,23.67,118.69999999999995,95.0,60.20000000000003,0.03000000000000002,0.4100000000000001,104.30000000000003,103.90000000000006,-4.129999999999999,27.22222222222222,52.51851851851852,9.11111111111111,22.25925925925926,10.88888888888889,14.444444444444445,9.444444444444445,26.74074074074074,17.666666666666668,10.25925925925926,4.074074074074074,3.259259259259259,14.592592592592593,1320.888888888889,54.44444444444444,-2.033703703703704,103.19999999999997,105.22962962962964,67.78148148148146,0.01603703703703704,-0.20629629629629648,104.31111111111112,104.51481481481481,-1.3085185185185184,20.62962962962963,52.666666666666664,4.518518518518518,15.518518518518519,8.666666666666666,12.88888888888889,7.481481481481482,17.85185185185185,8.518518518518519,9.296296296296296,5.111111111111111,2.037037037037037,15.88888888888889
16,ucla,23.63,124.0,100.4,72.6,0.021,5.17,108.0,102.8,-4.66,2017,1417.0,1417,91.6896551724138,23.63,124.0,100.40000000000005,72.59999999999997,0.021000000000000008,5.169999999999999,108.0,102.80000000000004,-4.6599999999999975,34.241379310344826,65.10344827586206,10.206896551724139,24.344827586206897,13.0,17.551724137931036,9.793103448275861,30.103448275862068,22.0,11.379310344827585,6.482758620689655,5.344827586206897,15.931034482758621,1321.9310344827586,73.48275862068965,3.727931034482759,107.12758620689652,103.40689655172412,67.62068965517241,-0.005620689655172413,4.563793103448275,107.32413793103447,102.7551724137931,-0.5793103448275863,27.344827586206897,66.24137931034483,8.275862068965518,23.448275862068964,10.517241379310345,16.0,11.413793103448276,23.137931034482758,12.448275862068966,12.413793103448276,6.379310344827586,1.6896551724137931,17.275862068965516
17,iowa st.,23.45,119.7,96.3,68.4,-0.019,14.05,112.6,98.6,-0.74,2017,1235.0,1235,85.86363636363636,23.449999999999992,119.69999999999999,96.29999999999997,68.40000000000002,-0.019000000000000003,14.050000000000006,112.59999999999995,98.59999999999997,-0.7400000000000001,31.0,63.45454545454545,10.272727272727273,24.363636363636363,13.590909090909092,19.681818181818183,9.454545454545455,27.09090909090909,16.954545454545453,10.272727272727273,8.272727272727273,3.8181818181818183,15.5,1306.4545454545455,71.0,11.570454545454544,111.7909090909091,100.22272727272728,69.11363636363637,-0.02440909090909091,8.148181818181818,109.08181818181816,100.92272727272724,-0.78,26.09090909090909,63.22727272727273,7.863636363636363,22.863636363636363,10.954545454545455,15.590909090909092,12.0,26.181818181818183,12.545454545454545,14.772727272727273,4.636363636363637,3.409090909090909,18.0
18,arizona,23.31,118.4,95.1,66.0,0.046,7.13,108.7,101.5,1.69,2017,1112.0,1112,77.86206896551724,23.309999999999985,118.40000000000006,95.09999999999995,66.0,0.04600000000000002,7.129999999999997,108.69999999999996,101.5,1.6899999999999995,26.689655172413794,55.62068965517241,7.172413793103448,17.517241379310345,17.310344827586206,22.75862068965517,10.413793103448276,27.275862068965516,14.413793103448276,11.206896551724139,5.379310344827586,3.310344827586207,16.689655172413794,1327.8275862068965,64.10344827586206,6.014137931034482,108.01379310344828,102.00344827586206,68.21724137931034,-0.0032413793103448266,3.904482758620689,107.05517241379307,103.15172413793103,-0.9586206896551724,23.344827586206897,57.724137931034484,5.931034482758621,20.689655172413794,11.482758620689655,16.75862068965517,9.586206896551724,20.517241379310345,12.344827586206897,11.862068965517242,4.448275862068965,2.8620689655172415,19.724137931034484
19,purdue,23.12,117.0,93.9,69.1,0.016,9.0,109.6,100.6,-2.38,2017,1345.0,1345,81.76,23.12,117.0,93.90000000000003,69.09999999999997,0.01600000000000001,9.0,109.59999999999995,100.59999999999997,-2.380000000000001,28.36,57.68,8.92,21.96,16.12,20.96,9.68,29.12,18.52,12.88,5.28,2.88,15.04,1286.84,63.44,6.2288,107.596,101.36,68.01200000000001,-0.0071200000000000005,4.981599999999999,107.39999999999998,102.41999999999999,-0.42320000000000013,24.16,61.48,6.36,20.72,8.76,12.44,9.28,21.04,12.2,12.56,6.56,3.04,20.08
20,michigan,23.05,122.3,99.2,63.1,-0.025,10.76,110.3,99.5,-0.53,2017,1276.0,1276,76.65217391304348,23.050000000000008,122.30000000000003,99.20000000000002,63.09999999999999,-0.02500000000000001,10.759999999999996,110.3,99.5,-0.5299999999999999,26.82608695652174,53.65217391304348,9.391304347826088,24.347826086956523,13.608695652173912,17.17391304347826,6.869565217391305,22.608695652173914,14.08695652173913,9.130434782608695,6.260869565217392,3.0434782608695654,13.521739130434783,1293.9130434782608,61.0,8.90304347826087,108.83478260869562,99.9173913043478,67.66956521739131,-0.009565217391304346,5.81,107.9782608695652,102.16521739130434,0.5834782608695654,23.82608695652174,53.43478260869565,5.130434782608695,15.130434782608695,8.217391304347826,12.26086956521739,8.391304347826088,21.565217391304348,10.0,13.652173913043478,4.086956521739131,2.217391304347826,17.26086956521739
21,wisconsin,22.99,115.1,92.1,63.4,-0.003,10.0,110.6,100.6,-1.29,2017,1458.0,1458,75.64,22.990000000000006,115.09999999999995,92.09999999999997,63.40000000000002,-0.003000000000000001,10.0,110.59999999999995,100.59999999999997,-1.2899999999999994,27.24,58.12,7.84,21.08,13.32,20.68,13.12,26.4,14.28,10.84,7.16,3.76,15.4,1284.8,57.8,5.7648,107.81999999999998,102.03999999999998,68.34400000000001,-0.02783999999999999,5.6528,107.568,101.91599999999998,-0.5415999999999999,20.76,54.12,6.44,18.16,9.84,14.0,8.88,21.24,8.88,13.64,5.32,3.28,19.08
22,oklahoma st.,22.48,126.0,103.5,70.4,-0.071,14.42,112.0,97.6,3.07,2017,1329.0,1329,88.94117647058823,22.48,126.0,103.5,70.39999999999999,-0.07099999999999998,14.419999999999995,112.0,97.59999999999998,3.07,29.647058823529413,59.88235294117647,9.176470588235293,21.352941176470587,20.470588235294116,25.88235294117647,12.941176470588236,24.294117647058822,15.294117647058824,13.235294117647058,8.647058823529411,3.0,22.352941176470587,1311.5294117647059,73.17647058823529,10.611176470588234,109.4764705882353,98.87647058823529,67.52941176470588,-0.031117647058823524,6.834117647058823,108.4176470588235,101.56470588235294,-1.3058823529411763,23.88235294117647,54.411764705882355,6.588235294117647,19.58823529411765,18.823529411764707,26.0,10.411764705882353,20.176470588235293,11.294117647058824,15.647058823529411,5.823529411764706,3.823529411764706,21.764705882352942
23,cincinnati,22.18,114.9,92.8,63.5,0.026,4.17,107.1,103.0,-0.47,2017,1153.0,1153,77.24137931034483,22.179999999999993,114.90000000000006,92.80000000000001,63.5,0.026000000000000016,4.170000000000001,107.09999999999994,103.0,-0.47000000000000014,28.103448275862068,59.758620689655174,7.448275862068965,20.96551724137931,13.586206896551724,19.96551724137931,12.275862068965518,25.517241379310345,16.79310344827586,10.0,7.862068965517241,5.344827586206897,15.758620689655173,1298.655172413793,59.758620689655174,2.94551724137931,106.28275862068965,103.34482758620689,68.18275862068967,-0.0030344827586206904,2.0534482758620696,105.13103448275862,103.08275862068962,-0.6379310344827589,20.75862068965517,55.241379310344826,6.620689655172414,20.103448275862068,11.620689655172415,15.827586206896552,10.517241379310345,21.724137931034484,10.724137931034482,14.310344827586206,3.4827586206896552,2.8275862068965516,17.344827586206897
24,south carolina,20.8,108.9,88.1,68.6,-0.005,10.63,110.2,99.5,1.93,2017,1376.0,1376,74.0952380952381,20.800000000000004,108.90000000000005,88.09999999999997,68.59999999999998,-0.005000000000000001,10.629999999999999,110.20000000000002,99.5,1.9300000000000002,25.142857142857142,58.04761904761905,7.476190476190476,19.857142857142858,16.333333333333332,23.571428571428573,12.19047619047619,24.857142857142858,13.666666666666666,13.476190476190476,8.238095238095237,4.238095238095238,19.761904761904763,1290.6666666666667,59.666666666666664,6.748571428571428,108.27142857142856,101.51904761904763,67.96190476190478,-0.018238095238095237,4.7042857142857155,106.55714285714286,101.86190476190474,0.5609523809523809,19.523809523809526,52.523809523809526,4.857142857142857,18.047619047619047,15.761904761904763,22.38095238095238,10.857142857142858,22.666666666666668,8.428571428571429,17.904761904761905,6.476190476190476,3.2857142857142856,20.952380952380953
25,butler,20.76,117.7,97.0,65.9,0.002,10.81,110.8,100.0,5.12,2017,1139.0,1139,79.26086956521739,20.759999999999994,117.69999999999997,97.0,65.90000000000002,0.0020000000000000013,10.81,110.8,100.0,5.120000000000002,27.391304347826086,55.78260869565217,8.0,20.91304347826087,16.47826086956522,22.391304347826086,8.391304347826088,24.73913043478261,13.73913043478261,9.91304347826087,6.173913043478261,3.0869565217391304,19.304347826086957,1304.2173913043478,66.65217391304348,11.26565217391304,111.40434782608696,100.1304347826087,67.59565217391305,-0.01191304347826087,5.6069565217391295,107.7913043478261,102.19565217391305,0.35434782608695664,22.869565217391305,54.608695652173914,6.260869565217392,20.47826086956522,14.652173913043478,21.043478260869566,9.391304347826088,22.130434782608695,9.304347826086957,13.347826086956522,4.869565217391305,2.5652173913043477,20.434782608695652
26,florida st.,20.06,115.5,95.5,71.3,0.039,8.82,110.6,101.8,-3.95,2017,1199.0,1199,85.72,20.06,115.5,95.5,71.29999999999997,0.039000000000000014,8.819999999999995,110.59999999999995,101.8,-3.9500000000000015,30.48,61.16,7.08,19.2,17.68,24.4,11.72,26.64,15.56,11.6,7.84,5.32,18.96,1281.96,67.64,8.069600000000001,110.08800000000002,102.028,67.84,0.005239999999999999,5.134399999999999,107.69599999999998,102.55599999999998,-0.5492000000000001,23.08,58.16,6.8,21.2,14.68,20.92,11.0,21.36,10.76,15.0,4.48,2.4,20.16
27,notre dame,19.74,118.1,98.4,67.0,0.024,10.24,110.1,99.8,-3.85,2017,1323.0,1323,81.12,19.740000000000006,118.09999999999995,98.40000000000003,67.0,0.024000000000000007,10.240000000000002,110.09999999999995,99.8,-3.8499999999999988,28.28,60.32,10.08,25.4,14.48,17.76,9.72,26.36,16.72,9.28,7.72,4.12,14.2,1265.04,66.56,5.961200000000002,108.108,102.16,67.45599999999999,-0.005,4.7791999999999994,107.61199999999997,102.824,-1.9148000000000003,24.64,59.84,7.08,21.64,10.2,14.4,10.76,24.16,12.28,12.92,5.12,3.68,16.04
28,creighton,18.83,115.3,96.5,71.2,0.004,8.97,110.3,101.3,-1.24,2017,1166.0,1166,85.125,18.829999999999988,115.30000000000003,96.5,71.20000000000003,0.004000000000000003,8.97,110.30000000000001,101.3,-1.2399999999999993,31.916666666666668,60.166666666666664,8.916666666666666,20.875,12.375,18.083333333333332,7.875,27.583333333333332,17.791666666666668,12.541666666666666,6.416666666666667,3.0833333333333335,16.208333333333332,1286.0416666666667,69.25,6.102083333333334,108.44166666666668,102.32083333333333,68.41666666666667,0.006416666666666669,6.294583333333333,108.31666666666666,102.02916666666665,-0.31499999999999995,25.833333333333332,62.416666666666664,6.75,22.166666666666668,10.833333333333334,16.291666666666668,11.958333333333334,23.708333333333332,11.833333333333334,14.666666666666666,6.333333333333333,2.875,18.583333333333332
29,tcu,17.51,114.5,97.0,67.1,-0.008,11.28,110.6,99.3,-3.16,2017,1395.0,1395,78.83333333333333,17.509999999999998,114.5,97.0,67.1,-0.008000000000000004,11.28,110.59999999999997,99.29999999999997,-3.159999999999999,28.27777777777778,57.94444444444444,7.555555555555555,19.944444444444443,14.722222222222221,21.72222222222222,11.722222222222221,25.5,18.11111111111111,13.666666666666666,8.333333333333334,5.388888888888889,16.72222222222222,1310.888888888889,64.72222222222223,6.127777777777777,107.0388888888889,100.92777777777778,67.86666666666667,-0.027222222222222217,5.522222222222222,107.8722222222222,102.34444444444445,0.4300000000000001,23.555555555555557,56.44444444444444,6.555555555555555,18.833333333333332,11.055555555555555,16.833333333333332,10.222222222222221,20.944444444444443,13.722222222222221,15.444444444444445,6.444444444444445,3.7777777777777777,20.11111111111111
30,kansas st.,17.44,113.0,95.6,66.2,-0.029,11.56,110.6,99.0,-5.31,2017,1243.0,1243,74.5,17.44,113.0,95.59999999999997,66.20000000000002,-0.029000000000000015,11.56,110.59999999999995,99.0,-5.3100000000000005,26.3,53.7,7.5,19.15,14.4,21.65,9.15,23.9,16.4,12.9,8.55,4.25,16.5,1319.65,61.15,5.4510000000000005,106.25999999999999,100.82000000000002,68.26,-0.0127,4.705,107.46,102.74499999999998,-0.2559999999999999,21.5,53.85,7.1,18.95,11.05,15.5,10.65,21.55,12.1,16.5,6.2,2.8,19.8
31,xavier,16.7,115.7,99.0,67.2,0.044,11.73,111.2,99.5,5.32,2017,1462.0,1462,78.71428571428571,16.699999999999996,115.69999999999999,99.0,67.20000000000002,0.04400000000000001,11.729999999999997,111.20000000000002,99.5,5.319999999999998,27.476190476190474,57.19047619047619,7.0476190476190474,19.666666666666668,16.714285714285715,24.095238095238095,11.714285714285714,26.666666666666668,15.952380952380953,12.238095238095237,7.095238095238095,2.761904761904762,18.666666666666668,1264.5714285714287,66.76190476190476,7.063809523809524,108.05714285714285,100.9952380952381,68.23333333333335,-0.028238095238095236,6.003809523809524,108.28095238095239,102.2952380952381,-0.27761904761904743,23.61904761904762,55.57142857142857,7.0,22.19047619047619,12.523809523809524,18.61904761904762,8.714285714285714,21.714285714285715,13.380952380952381,13.80952380952381,6.190476190476191,3.2857142857142856,22.142857142857142
32,marquette,16.58,120.8,104.2,70.1,-0.058,9.03,109.1,100.1,-2.16,2017,1266.0,1266,89.5,16.57999999999999,120.79999999999998,104.20000000000003,70.1,-0.058000000000000024,9.03,109.09999999999997,100.09999999999997,-2.1599999999999997,31.444444444444443,59.333333333333336,11.11111111111111,24.444444444444443,15.5,19.77777777777778,8.5,26.11111111111111,19.555555555555557,11.944444444444445,8.0,3.888888888888889,19.166666666666668,1287.0555555555557,71.77777777777777,5.991666666666667,107.30555555555557,101.31111111111112,68.3777777777778,-0.009388888888888888,5.778333333333333,108.14999999999998,102.37777777777777,1.9100000000000001,25.444444444444443,59.94444444444444,7.0,21.11111111111111,13.88888888888889,20.22222222222222,10.833333333333334,21.61111111111111,15.88888888888889,14.055555555555555,6.277777777777778,3.111111111111111,18.27777777777778
33,vanderbilt,16.53,112.4,95.9,65.8,-0.048,11.43,110.1,98.7,6.3,2017,1435.0,1435,76.10526315789474,16.529999999999998,112.40000000000005,95.90000000000003,65.79999999999998,-0.048000000000000015,11.430000000000003,110.09999999999995,98.70000000000003,6.299999999999998,24.42105263157895,52.94736842105263,11.105263157894736,26.526315789473685,16.157894736842106,20.63157894736842,8.31578947368421,27.105263157894736,14.105263157894736,11.947368421052632,4.421052631578948,3.8947368421052633,15.368421052631579,1270.8947368421052,62.8421052631579,10.546315789473685,109.26842105263158,98.74736842105261,67.82105263157895,-0.006578947368421054,5.618947368421054,107.4,101.78421052631579,1.7721052631578944,22.94736842105263,56.94736842105263,6.157894736842105,19.31578947368421,10.789473684210526,15.526315789473685,9.210526315789474,22.736842105263158,10.105263157894736,11.789473684210526,4.894736842105263,2.8421052631578947,17.789473684210527
